Date/Time,DistrictCooling:HVAC [J](Hourly),DistrictHeating:HVAC [J](Hourly),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 07/01  03:00:00,2374655.974790101,0.0,1332530.907142857,0.0,1332000.0 
 07/01  04:00:00,2308656.2973127924,0.0,1332530.907142857,0.0,1332000.0 
 07/01  05:00:00,2346243.297246023,0.0,1332530.907142857,0.0,1332000.0 
 07/01  06:00:00,2326630.7681484804,0.0,1332530.907142857,0.0,1332000.0 
 07/01  07:00:00,2466079.7203240274,0.0,1332530.907142857,0.0,1332000.0 
 07/01  08:00:00,2738007.854008583,0.0,1332530.907142857,0.0,1332000.0 
 07/01  09:00:00,3061232.672619584,0.0,1332530.907142857,0.0,1332000.0 
 07/01  10:00:00,3484666.6848612027,0.0,1332530.907142857,0.0,1332000.0 
 07/01  11:00:00,3155429.1156800035,0.0,1332530.907142857,0.0,1332000.0 
 07/01  12:00:00,2637605.5951441964,0.0,1332530.907142857,0.0,1332000.0 
 07/01  13:00:00,3452238.1517758747,0.0,1332530.907142857,0.0,1332000.0 
 07/01  14:00:00,3938420.4456665805,0.0,1332530.907142857,0.0,1332000.0 
 07/01  15:00:00,3827129.057661634,0.0,1332530.907142857,0.0,1332000.0 
 07/01  16:00:00,3553913.368175657,0.0,1332530.907142857,0.0,1332000.0 
 07/01  17:00:00,3498690.7851932533,0.0,1332530.907142857,0.0,1332000.0 
 07/01  18:00:00,3419412.565578739,0.0,1332530.907142857,0.0,1332000.0 
 07/01  19:00:00,3277559.26079171,0.0,1332530.907142857,0.0,1332000.0 
 07/01  20:00:00,2819304.443966614,0.0,1332530.907142857,0.0,1332000.0 
 07/01  21:00:00,2635495.297150144,0.0,1332530.907142857,0.0,1332000.0 
 07/01  22:00:00,2515749.5815313202,0.0,1332530.907142857,0.0,1332000.0 
 07/01  23:00:00,2509149.1642304803,0.0,1332530.907142857,0.0,1332000.0 
 07/01  24:00:00,2514102.9189832653,0.0,1332530.907142857,0.0,1332000.0 
 07/02  01:00:00,2389369.2627491867,0.0,1332530.907142857,0.0,1332000.0 
 07/02  02:00:00,2321167.396979168,0.0,1332530.907142857,0.0,1332000.0 
 07/02  03:00:00,2300097.4301202213,0.0,1332530.907142857,0.0,1332000.0 
 07/02  04:00:00,2281542.334850614,0.0,1332530.907142857,0.0,1332000.0 
 07/02  05:00:00,2351937.902265895,0.0,1332530.907142857,0.0,1332000.0 
 07/02  06:00:00,2353744.2986946604,0.0,1332530.907142857,0.0,1332000.0 
 07/02  07:00:00,2387623.950487734,0.0,1332530.907142857,0.0,1332000.0 
 07/02  08:00:00,2558725.3800855097,0.0,1332530.907142857,0.0,1332000.0 
 07/02  09:00:00,2893454.933125845,0.0,1332530.907142857,0.0,1332000.0 
 07/02  10:00:00,3330993.340310339,0.0,1332530.907142857,0.0,1332000.0 
 07/02  11:00:00,3697340.905894252,0.0,1332530.907142857,0.0,1332000.0 
 07/02  12:00:00,4016453.420485094,0.0,1332530.907142857,0.0,1332000.0 
 07/02  13:00:00,4211396.813756279,0.0,1332530.907142857,0.0,1332000.0 
 07/02  14:00:00,4280920.654624235,0.0,1332530.907142857,0.0,1332000.0 
 07/02  15:00:00,4188259.504363744,0.0,1332530.907142857,0.0,1332000.0 
 07/02  16:00:00,4080178.119721585,0.0,1332530.907142857,0.0,1332000.0 
 07/02  17:00:00,3880990.3544790465,0.0,1332530.907142857,0.0,1332000.0 
 07/02  18:00:00,3558009.736323722,0.0,1332530.907142857,0.0,1332000.0 
 07/02  19:00:00,3244692.645016826,0.0,1332530.907142857,0.0,1332000.0 
 07/02  20:00:00,2738578.6304175677,0.0,1332530.907142857,0.0,1332000.0 
 07/02  21:00:00,2521928.744097087,0.0,1332530.907142857,0.0,1332000.0 
 07/02  22:00:00,2441698.2308913507,0.0,1332530.907142857,0.0,1332000.0 
 07/02  23:00:00,2315126.779802585,0.0,1332530.907142857,0.0,1332000.0 
 07/02  24:00:00,2295884.46510496,0.0,1332530.907142857,0.0,1332000.0 
 07/03  01:00:00,2312336.431277168,0.0,1332530.907142857,0.0,1332000.0 
 07/03  02:00:00,2349362.886333305,0.0,1332530.907142857,0.0,1332000.0 
 07/03  03:00:00,2270399.985763211,0.0,1332530.907142857,0.0,1332000.0 
 07/03  04:00:00,2231314.9841012815,0.0,1332530.907142857,0.0,1332000.0 
 07/03  05:00:00,2299464.3347781776,0.0,1332530.907142857,0.0,1332000.0 
 07/03  06:00:00,2226065.8505440573,0.0,1332530.907142857,0.0,1332000.0 
 07/03  07:00:00,2180963.6286660954,0.0,1332530.907142857,0.0,1332000.0 
 07/03  08:00:00,2436239.749365832,0.0,1332530.907142857,0.0,1332000.0 
 07/03  09:00:00,2877374.3679415323,0.0,1332530.907142857,0.0,1332000.0 
 07/03  10:00:00,3379633.4188009873,0.0,1332530.907142857,0.0,1332000.0 
 07/03  11:00:00,3619128.4057908747,0.0,1332530.907142857,0.0,1332000.0 
 07/03  12:00:00,3817686.9232944604,0.0,1332530.907142857,0.0,1332000.0 
 07/03  13:00:00,4138713.5107054366,0.0,1332530.907142857,0.0,1332000.0 
 07/03  14:00:00,4323580.010324148,0.0,1332530.907142857,0.0,1332000.0 
 07/03  15:00:00,4285846.525422529,0.0,1332530.907142857,0.0,1332000.0 
 07/03  16:00:00,4263340.820288051,0.0,1332530.907142857,0.0,1332000.0 
 07/03  17:00:00,4037954.2019721484,0.0,1332530.907142857,0.0,1332000.0 
 07/03  18:00:00,3728787.1985359592,0.0,1332530.907142857,0.0,1332000.0 
 07/03  19:00:00,3499086.169546638,0.0,1332530.907142857,0.0,1332000.0 
 07/03  20:00:00,2956885.1713541583,0.0,1332530.907142857,0.0,1332000.0 
 07/03  21:00:00,2419416.158146574,0.0,1332530.907142857,0.0,1332000.0 
 07/03  22:00:00,2277546.227397651,0.0,1332530.907142857,0.0,1332000.0 
 07/03  23:00:00,2300152.0930379983,0.0,1332530.907142857,0.0,1332000.0 
 07/03  24:00:00,2288080.7810967024,0.0,1332530.907142857,0.0,1332000.0 
 07/04  01:00:00,2253219.3916170904,0.0,1332530.907142857,0.0,1332000.0 
 07/04  02:00:00,2252926.0877379724,0.0,1332530.907142857,0.0,1332000.0 
 07/04  03:00:00,2292492.268749878,0.0,1332530.907142857,0.0,1332000.0 
 07/04  04:00:00,2263347.0947807184,0.0,1332530.907142857,0.0,1332000.0 
 07/04  05:00:00,2227328.181204012,0.0,1332530.907142857,0.0,1332000.0 
 07/04  06:00:00,2130613.07453025,0.0,1332530.907142857,0.0,1332000.0 
 07/04  07:00:00,2156858.032266666,0.0,1332530.907142857,0.0,1332000.0 
 07/04  08:00:00,2507544.4399220776,0.0,1332530.907142857,0.0,1332000.0 
 07/04  09:00:00,2986519.6733425152,0.0,1332530.907142857,0.0,1332000.0 
 07/04  10:00:00,3475070.3261841265,0.0,1332530.907142857,0.0,1332000.0 
 07/04  11:00:00,3755120.620962134,0.0,1332530.907142857,0.0,1332000.0 
 07/04  12:00:00,3929170.5842491705,0.0,1332530.907142857,0.0,1332000.0 
 07/04  13:00:00,4192672.1328552975,0.0,1332530.907142857,0.0,1332000.0 
 07/04  14:00:00,4501996.763111941,0.0,1332530.907142857,0.0,1332000.0 
 07/04  15:00:00,4596891.205117216,0.0,1332530.907142857,0.0,1332000.0 
 07/04  16:00:00,4586003.571884994,0.0,1332530.907142857,0.0,1332000.0 
 07/04  17:00:00,4363963.268497749,0.0,1332530.907142857,0.0,1332000.0 
 07/04  18:00:00,3976888.717220161,0.0,1332530.907142857,0.0,1332000.0 
 07/04  19:00:00,3592184.387885538,0.0,1332530.907142857,0.0,1332000.0 
 07/04  20:00:00,3078058.647228703,0.0,1332530.907142857,0.0,1332000.0 
 07/04  21:00:00,2634610.174831082,0.0,1332530.907142857,0.0,1332000.0 
 07/04  22:00:00,2617459.87438766,0.0,1332530.907142857,0.0,1332000.0 
 07/04  23:00:00,2559430.4539994737,0.0,1332530.907142857,0.0,1332000.0 
 07/04  24:00:00,2545718.3004155173,0.0,1332530.907142857,0.0,1332000.0 
 07/05  01:00:00,2498355.0648974977,0.0,1332530.907142857,0.0,1332000.0 
 07/05  02:00:00,2378207.0066538583,0.0,1332530.907142857,0.0,1332000.0 
 07/05  03:00:00,2334024.935206302,0.0,1332530.907142857,0.0,1332000.0 
 07/05  04:00:00,2348222.3117746282,0.0,1332530.907142857,0.0,1332000.0 
 07/05  05:00:00,2312956.3927602177,0.0,1332530.907142857,0.0,1332000.0 
 07/05  06:00:00,2154813.763321167,0.0,1332530.907142857,0.0,1332000.0 
 07/05  07:00:00,2291165.3633461623,0.0,1332530.907142857,0.0,1332000.0 
 07/05  08:00:00,2630967.880362956,0.0,1332530.907142857,0.0,1332000.0 
 07/05  09:00:00,2978973.103764009,0.0,1332530.907142857,0.0,1332000.0 
 07/05  10:00:00,3447939.5121362843,0.0,1332530.907142857,0.0,1332000.0 
 07/05  11:00:00,4065295.270334103,0.0,1332530.907142857,0.0,1332000.0 
 07/05  12:00:00,4241376.584235778,0.0,1332530.907142857,0.0,1332000.0 
 07/05  13:00:00,4518176.988243556,0.0,1332530.907142857,0.0,1332000.0 
 07/05  14:00:00,4743265.692627711,0.0,1332530.907142857,0.0,1332000.0 
 07/05  15:00:00,4792730.408077162,0.0,1332530.907142857,0.0,1332000.0 
 07/05  16:00:00,4671889.503746443,0.0,1332530.907142857,0.0,1332000.0 
 07/05  17:00:00,4547828.888742497,0.0,1332530.907142857,0.0,1332000.0 
 07/05  18:00:00,4303608.378113625,0.0,1332530.907142857,0.0,1332000.0 
 07/05  19:00:00,4050781.7241947865,0.0,1332530.907142857,0.0,1332000.0 
 07/05  20:00:00,3539024.344707258,0.0,1332530.907142857,0.0,1332000.0 
 07/05  21:00:00,3217486.4953416274,0.0,1332530.907142857,0.0,1332000.0 
 07/05  22:00:00,3217758.1032840945,0.0,1332530.907142857,0.0,1332000.0 
 07/05  23:00:00,3305835.0317981197,0.0,1332530.907142857,0.0,1332000.0 
 07/05  24:00:00,3290381.6719237138,0.0,1332530.907142857,0.0,1332000.0 
 07/06  01:00:00,3122116.3933088314,0.0,1332530.907142857,0.0,1332000.0 
 07/06  02:00:00,2961951.46365073,0.0,1332530.907142857,0.0,1332000.0 
 07/06  03:00:00,2929361.3358017663,0.0,1332530.907142857,0.0,1332000.0 
 07/06  04:00:00,2881548.513196214,0.0,1332530.907142857,0.0,1332000.0 
 07/06  05:00:00,2817426.276445072,0.0,1332530.907142857,0.0,1332000.0 
 07/06  06:00:00,2737719.4181538634,0.0,1332530.907142857,0.0,1332000.0 
 07/06  07:00:00,2865858.8229897497,0.0,1332530.907142857,0.0,1332000.0 
 07/06  08:00:00,3041560.1593005517,0.0,1332530.907142857,0.0,1332000.0 
 07/06  09:00:00,3277985.3635693835,0.0,1332530.907142857,0.0,1332000.0 
 07/06  10:00:00,3792184.3242383134,0.0,1332530.907142857,0.0,1332000.0 
 07/06  11:00:00,4414702.949969191,0.0,1332530.907142857,0.0,1332000.0 
 07/06  12:00:00,4663451.321561685,0.0,1332530.907142857,0.0,1332000.0 
 07/06  13:00:00,4896314.692311943,0.0,1332530.907142857,0.0,1332000.0 
 07/06  14:00:00,5145761.180675397,0.0,1332530.907142857,0.0,1332000.0 
 07/06  15:00:00,5099809.060101776,0.0,1332530.907142857,0.0,1332000.0 
 07/06  16:00:00,4845518.513200122,0.0,1332530.907142857,0.0,1332000.0 
 07/06  17:00:00,4605817.262456596,0.0,1332530.907142857,0.0,1332000.0 
 07/06  18:00:00,4497063.515709606,0.0,1332530.907142857,0.0,1332000.0 
 07/06  19:00:00,4297684.630548287,0.0,1332530.907142857,0.0,1332000.0 
 07/06  20:00:00,3786477.7388489875,0.0,1332530.907142857,0.0,1332000.0 
 07/06  21:00:00,3314610.8644291824,0.0,1332530.907142857,0.0,1332000.0 
 07/06  22:00:00,3094517.2474634587,0.0,1332530.907142857,0.0,1332000.0 
 07/06  23:00:00,3016710.3054069215,0.0,1332530.907142857,0.0,1332000.0 
 07/06  24:00:00,3046432.556507495,0.0,1332530.907142857,0.0,1332000.0 
 07/07  01:00:00,3086422.809140632,0.0,1332530.907142857,0.0,1332000.0 
 07/07  02:00:00,3041669.7384428387,0.0,1332530.907142857,0.0,1332000.0 
 07/07  03:00:00,2932702.4321404174,0.0,1332530.907142857,0.0,1332000.0 
 07/07  04:00:00,2911400.9111154224,0.0,1332530.907142857,0.0,1332000.0 
 07/07  05:00:00,2728688.603083673,0.0,1332530.907142857,0.0,1332000.0 
 07/07  06:00:00,2632643.304371466,0.0,1332530.907142857,0.0,1332000.0 
 07/07  07:00:00,2681227.870784447,0.0,1332530.907142857,0.0,1332000.0 
 07/07  08:00:00,2879328.4341671783,0.0,1332530.907142857,0.0,1332000.0 
 07/07  09:00:00,3063635.8623103253,0.0,1332530.907142857,0.0,1332000.0 
 07/07  10:00:00,3009855.7783573214,0.0,1332530.907142857,0.0,1332000.0 
 07/07  11:00:00,3023738.1431090822,0.0,1332530.907142857,0.0,1332000.0 
 07/07  12:00:00,3874482.8922536136,0.0,1332530.907142857,0.0,1332000.0 
 07/07  13:00:00,4583862.326548473,0.0,1332530.907142857,0.0,1332000.0 
 07/07  14:00:00,4678295.117640775,0.0,1332530.907142857,0.0,1332000.0 
 07/07  15:00:00,4613862.629184334,0.0,1332530.907142857,0.0,1332000.0 
 07/07  16:00:00,4326831.969324961,0.0,1332530.907142857,0.0,1332000.0 
 07/07  17:00:00,4025749.6301484974,0.0,1332530.907142857,0.0,1332000.0 
 07/07  18:00:00,3930415.0603245655,0.0,1332530.907142857,0.0,1332000.0 
 07/07  19:00:00,3986337.419100211,0.0,1332530.907142857,0.0,1332000.0 
 07/07  20:00:00,3624889.227158742,0.0,1332530.907142857,0.0,1332000.0 
 07/07  21:00:00,2983156.314902409,0.0,1332530.907142857,0.0,1332000.0 
 07/07  22:00:00,2565090.556808249,0.0,1332530.907142857,0.0,1332000.0 
 07/07  23:00:00,2321926.0951657444,0.0,1332530.907142857,0.0,1332000.0 
 07/07  24:00:00,2193744.074468879,0.0,1332530.907142857,0.0,1332000.0 
 07/08  01:00:00,2103289.543549167,0.0,1332530.907142857,0.0,1332000.0 
 07/08  02:00:00,2223889.005519579,0.0,1332530.907142857,0.0,1332000.0 
 07/08  03:00:00,2545166.5669248304,0.0,1332530.907142857,0.0,1332000.0 
 07/08  04:00:00,2583353.5568905505,0.0,1332530.907142857,0.0,1332000.0 
 07/08  05:00:00,2438744.8380071446,0.0,1332530.907142857,0.0,1332000.0 
 07/08  06:00:00,2314974.376456352,0.0,1332530.907142857,0.0,1332000.0 
 07/08  07:00:00,2483366.9612180847,0.0,1332530.907142857,0.0,1332000.0 
 07/08  08:00:00,2938312.3966928395,0.0,1332530.907142857,0.0,1332000.0 
 07/08  09:00:00,3396948.206404842,0.0,1332530.907142857,0.0,1332000.0 
 07/08  10:00:00,4015843.776380424,0.0,1332530.907142857,0.0,1332000.0 
 07/08  11:00:00,4491716.501612919,0.0,1332530.907142857,0.0,1332000.0 
 07/08  12:00:00,4616711.893797218,0.0,1332530.907142857,0.0,1332000.0 
 07/08  13:00:00,4788363.236806301,0.0,1332530.907142857,0.0,1332000.0 
 07/08  14:00:00,4986901.235141623,0.0,1332530.907142857,0.0,1332000.0 
 07/08  15:00:00,5012545.993351535,0.0,1332530.907142857,0.0,1332000.0 
 07/08  16:00:00,4712836.134937678,0.0,1332530.907142857,0.0,1332000.0 
 07/08  17:00:00,4578463.880743294,0.0,1332530.907142857,0.0,1332000.0 
 07/08  18:00:00,4339011.239654286,0.0,1332530.907142857,0.0,1332000.0 
 07/08  19:00:00,4137689.990243845,0.0,1332530.907142857,0.0,1332000.0 
 07/08  20:00:00,3556194.116239094,0.0,1332530.907142857,0.0,1332000.0 
 07/08  21:00:00,2994307.9127221303,0.0,1332530.907142857,0.0,1332000.0 
 07/08  22:00:00,2814087.822543693,0.0,1332530.907142857,0.0,1332000.0 
 07/08  23:00:00,2759791.4236124004,0.0,1332530.907142857,0.0,1332000.0 
 07/08  24:00:00,2760437.5563609647,0.0,1332530.907142857,0.0,1332000.0 
 07/09  01:00:00,2725714.000645234,0.0,1332530.907142857,0.0,1332000.0 
 07/09  02:00:00,2637510.862333165,0.0,1332530.907142857,0.0,1332000.0 
 07/09  03:00:00,2720815.336333012,0.0,1332530.907142857,0.0,1332000.0 
 07/09  04:00:00,2650683.1406121356,0.0,1332530.907142857,0.0,1332000.0 
 07/09  05:00:00,2506012.475669436,0.0,1332530.907142857,0.0,1332000.0 
 07/09  06:00:00,2468065.506111278,0.0,1332530.907142857,0.0,1332000.0 
 07/09  07:00:00,2595577.190063289,0.0,1332530.907142857,0.0,1332000.0 
 07/09  08:00:00,2895775.376139023,0.0,1332530.907142857,0.0,1332000.0 
 07/09  09:00:00,3455982.495845604,0.0,1332530.907142857,0.0,1332000.0 
 07/09  10:00:00,4113986.6016763127,0.0,1332530.907142857,0.0,1332000.0 
 07/09  11:00:00,4653589.412051291,0.0,1332530.907142857,0.0,1332000.0 
 07/09  12:00:00,4957573.20665965,0.0,1332530.907142857,0.0,1332000.0 
 07/09  13:00:00,4007605.531539332,0.0,1332530.907142857,0.0,1332000.0 
 07/09  14:00:00,3349429.5793044926,0.0,1332530.907142857,0.0,1332000.0 
 07/09  15:00:00,4155774.616196056,0.0,1332530.907142857,0.0,1332000.0 
 07/09  16:00:00,4423618.918393284,0.0,1332530.907142857,0.0,1332000.0 
 07/09  17:00:00,3872849.965597773,0.0,1332530.907142857,0.0,1332000.0 
 07/09  18:00:00,3147753.5434662877,0.0,1332530.907142857,0.0,1332000.0 
 07/09  19:00:00,3167194.51002841,0.0,1332530.907142857,0.0,1332000.0 
 07/09  20:00:00,3008125.2456984306,0.0,1332530.907142857,0.0,1332000.0 
 07/09  21:00:00,2797366.9403130887,0.0,1332530.907142857,0.0,1332000.0 
 07/09  22:00:00,2859184.5861249496,0.0,1332530.907142857,0.0,1332000.0 
 07/09  23:00:00,2960559.233655389,0.0,1332530.907142857,0.0,1332000.0 
 07/09  24:00:00,3107334.8228204073,0.0,1332530.907142857,0.0,1332000.0 
 07/10  01:00:00,2886418.2976206755,0.0,1332530.907142857,0.0,1332000.0 
 07/10  02:00:00,2556149.4118041475,0.0,1332530.907142857,0.0,1332000.0 
 07/10  03:00:00,2445062.6317792805,0.0,1332530.907142857,0.0,1332000.0 
 07/10  04:00:00,2295192.311335222,0.0,1332530.907142857,0.0,1332000.0 
 07/10  05:00:00,2279444.143796023,0.0,1332530.907142857,0.0,1332000.0 
 07/10  06:00:00,2235470.91967867,0.0,1332530.907142857,0.0,1332000.0 
 07/10  07:00:00,2240058.4783501322,0.0,1332530.907142857,0.0,1332000.0 
 07/10  08:00:00,2657703.857547407,0.0,1332530.907142857,0.0,1332000.0 
 07/10  09:00:00,3245101.620418152,0.0,1332530.907142857,0.0,1332000.0 
 07/10  10:00:00,3965786.40260964,0.0,1332530.907142857,0.0,1332000.0 
 07/10  11:00:00,4565470.487127388,0.0,1332530.907142857,0.0,1332000.0 
 07/10  12:00:00,4995286.107305301,0.0,1332530.907142857,0.0,1332000.0 
 07/10  13:00:00,3901487.7225299343,0.0,1332530.907142857,0.0,1332000.0 
 07/10  14:00:00,3312630.9351902623,0.0,1332530.907142857,0.0,1332000.0 
 07/10  15:00:00,3190490.6210558363,0.0,1332530.907142857,0.0,1332000.0 
 07/10  16:00:00,3934052.4613398393,0.0,1332530.907142857,0.0,1332000.0 
 07/10  17:00:00,4250285.339322527,0.0,1332530.907142857,0.0,1332000.0 
 07/10  18:00:00,4113752.4074767358,0.0,1332530.907142857,0.0,1332000.0 
 07/10  19:00:00,4037897.3676797277,0.0,1332530.907142857,0.0,1332000.0 
 07/10  20:00:00,3451401.7497032955,0.0,1332530.907142857,0.0,1332000.0 
 07/10  21:00:00,3156599.4476696835,0.0,1332530.907142857,0.0,1332000.0 
 07/10  22:00:00,2971703.3031481183,0.0,1332530.907142857,0.0,1332000.0 
 07/10  23:00:00,2874265.0355382846,0.0,1332530.907142857,0.0,1332000.0 
 07/10  24:00:00,2923311.0153142316,0.0,1332530.907142857,0.0,1332000.0 
 07/11  01:00:00,2724385.8288631737,0.0,1332530.907142857,0.0,1332000.0 
 07/11  02:00:00,2504844.689372001,0.0,1332530.907142857,0.0,1332000.0 
 07/11  03:00:00,2522198.9677018602,0.0,1332530.907142857,0.0,1332000.0 
 07/11  04:00:00,2446743.9374614237,0.0,1332530.907142857,0.0,1332000.0 
 07/11  05:00:00,2429379.903755334,0.0,1332530.907142857,0.0,1332000.0 
 07/11  06:00:00,2379222.610489739,0.0,1332530.907142857,0.0,1332000.0 
 07/11  07:00:00,2345760.5069576623,0.0,1332530.907142857,0.0,1332000.0 
 07/11  08:00:00,2572371.7049852363,0.0,1332530.907142857,0.0,1332000.0 
 07/11  09:00:00,2591929.5358813377,0.0,1332530.907142857,0.0,1332000.0 
 07/11  10:00:00,2506437.692176921,0.0,1332530.907142857,0.0,1332000.0 
 07/11  11:00:00,3080496.596501993,0.0,1332530.907142857,0.0,1332000.0 
 07/11  12:00:00,3584956.819670026,0.0,1332530.907142857,0.0,1332000.0 
 07/11  13:00:00,4171956.5534330797,0.0,1332530.907142857,0.0,1332000.0 
 07/11  14:00:00,4792602.212120923,0.0,1332530.907142857,0.0,1332000.0 
 07/11  15:00:00,4939307.633369798,0.0,1332530.907142857,0.0,1332000.0 
 07/11  16:00:00,4851047.70996109,0.0,1332530.907142857,0.0,1332000.0 
 07/11  17:00:00,4729814.896554031,0.0,1332530.907142857,0.0,1332000.0 
 07/11  18:00:00,4576411.695937362,0.0,1332530.907142857,0.0,1332000.0 
 07/11  19:00:00,4150428.3644626,0.0,1332530.907142857,0.0,1332000.0 
 07/11  20:00:00,3548208.5552444486,0.0,1332530.907142857,0.0,1332000.0 
 07/11  21:00:00,3307959.7020876654,0.0,1332530.907142857,0.0,1332000.0 
 07/11  22:00:00,3178175.9628707776,0.0,1332530.907142857,0.0,1332000.0 
 07/11  23:00:00,3107684.7739107106,0.0,1332530.907142857,0.0,1332000.0 
 07/11  24:00:00,2956150.0536757866,0.0,1332530.907142857,0.0,1332000.0 
 07/12  01:00:00,2914142.3135992032,0.0,1332530.907142857,0.0,1332000.0 
 07/12  02:00:00,2822316.82513626,0.0,1332530.907142857,0.0,1332000.0 
 07/12  03:00:00,2702404.900020899,0.0,1332530.907142857,0.0,1332000.0 
 07/12  04:00:00,2825554.0965839005,0.0,1332530.907142857,0.0,1332000.0 
 07/12  05:00:00,2829706.6194724697,0.0,1332530.907142857,0.0,1332000.0 
 07/12  06:00:00,2785474.3919199556,0.0,1332530.907142857,0.0,1332000.0 
 07/12  07:00:00,2934720.5989910015,0.0,1332530.907142857,0.0,1332000.0 
 07/12  08:00:00,3225585.6309482353,0.0,1332530.907142857,0.0,1332000.0 
 07/12  09:00:00,3685295.239640672,0.0,1332530.907142857,0.0,1332000.0 
 07/12  10:00:00,4333406.679394474,0.0,1332530.907142857,0.0,1332000.0 
 07/12  11:00:00,4667782.5566841215,0.0,1332530.907142857,0.0,1332000.0 
 07/12  12:00:00,4903953.970027343,0.0,1332530.907142857,0.0,1332000.0 
 07/12  13:00:00,5325698.755694551,0.0,1332530.907142857,0.0,1332000.0 
 07/12  14:00:00,5436933.64754489,0.0,1332530.907142857,0.0,1332000.0 
 07/12  15:00:00,5586940.852811826,0.0,1332530.907142857,0.0,1332000.0 
 07/12  16:00:00,5605894.964809613,0.0,1332530.907142857,0.0,1332000.0 
 07/12  17:00:00,5293732.732200843,0.0,1332530.907142857,0.0,1332000.0 
 07/12  18:00:00,5009695.5558763705,0.0,1332530.907142857,0.0,1332000.0 
 07/12  19:00:00,4733613.86046981,0.0,1332530.907142857,0.0,1332000.0 
 07/12  20:00:00,4202700.659742584,0.0,1332530.907142857,0.0,1332000.0 
 07/12  21:00:00,3842159.872746991,0.0,1332530.907142857,0.0,1332000.0 
 07/12  22:00:00,3528804.3048614934,0.0,1332530.907142857,0.0,1332000.0 
 07/12  23:00:00,3396300.002383344,0.0,1332530.907142857,0.0,1332000.0 
 07/12  24:00:00,3311802.7829102417,0.0,1332530.907142857,0.0,1332000.0 
 07/13  01:00:00,3117475.399158583,0.0,1332530.907142857,0.0,1332000.0 
 07/13  02:00:00,2990628.994934762,0.0,1332530.907142857,0.0,1332000.0 
 07/13  03:00:00,2929963.33551665,0.0,1332530.907142857,0.0,1332000.0 
 07/13  04:00:00,2901525.6303135133,0.0,1332530.907142857,0.0,1332000.0 
 07/13  05:00:00,2883717.70307037,0.0,1332530.907142857,0.0,1332000.0 
 07/13  06:00:00,2833743.5646636547,0.0,1332530.907142857,0.0,1332000.0 
 07/13  07:00:00,2884559.84024339,0.0,1332530.907142857,0.0,1332000.0 
 07/13  08:00:00,3172198.237401931,0.0,1332530.907142857,0.0,1332000.0 
 07/13  09:00:00,3705974.4224829646,0.0,1332530.907142857,0.0,1332000.0 
